"","actual_t1_cover","game_id","t1_team","t2_team","pred_t1_cp","pred_t1_cover","actual_t1_win","pred_t1_wp","pred_t1_win","actual_over","pred_op","pred_over","t1_book_spread","book_over_under","week","season","t1_home","neutral_site","t1_conference","t2_conference","t1_moneyline","t2_moneyline","spread_correct","spread_winnings","naive_spread_winnings","cover_confidence","t1_ml_prob","t2_ml_prob","pred_t1_ml_value","pred_t2_ml_value","pred_t1_ml_bet","pred_t2_ml_bet","ml_correct","ml_winnings","naive_ml_winnings","ml_value","ou_correct","ou_winnings","naive_ou_winnings","ou_confidence"
"1403",1,401301018,"Cincinnati","Temple",0.4237,0,1,0.9557,1,1,0.4392,0,-30,52.5,6,2021,1,0,"American Athletic","American Athletic",-6500,1325,0,0,0.954545454545455,0.0763,0.984848484848485,0.0701754385964912,-0.0291484848484849,-0.0258754385964912,0,0,0,1,0.507692307692308,-0.0258754385964912,0,0,0.954545454545455,0.0608
"1404",1,401310715,"Colorado State","San José State",0.4384,0,1,0.4601,0,1,0.554,1,-3.5,44.5,6,2021,1,0,"Mountain West","Mountain West",-165,140,0,0,0.954545454545455,0.0616,0.622641509433962,0.416666666666667,-0.162541509433962,0.123233333333333,0,1,0,0,0.803030303030303,0.123233333333333,1,1.90909090909091,0.954545454545455,0.054
"1405",1,401282652,"Duke","Georgia Tech",0.5042,1,0,0.4157,0,0,0.4621,0,4.5,60.5,6,2021,1,0,"ACC","ACC",165,-195,1,1.90909090909091,0.954545454545455,0.00419999999999998,0.377358490566038,0.661016949152542,0.0383415094339622,-0.0767169491525423,1,0,0,0,0.756410256410256,0.0383415094339622,1,1.90909090909091,0.954545454545455,0.0379
"1406",1,401308836,"Eastern Michigan","Miami (OH)",0.5067,1,1,0.4881,0,0,0.5278,1,2.5,58.5,6,2021,1,0,"Mid-American","Mid-American",110,-130,1,1.90909090909091,0.954545454545455,0.00669999999999993,0.476190476190476,0.565217391304348,0.0119095238095238,-0.0533173913043478,1,0,1,2.1,1.05,0.0119095238095238,0,0,0.954545454545455,0.0278
"1407",1,401282098,"Florida","Vanderbilt",0.5386,1,1,0.9531,1,0,0.3841,0,-39,60,6,2021,1,0,"SEC","SEC",NA,NA,1,1.90909090909091,0.954545454545455,0.0386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.90909090909091,0.954545454545455,0.1159
"1408",0,401282718,"Illinois","Wisconsin",0.6062,1,0,0.4422,0,0,0.5868,1,12,42,6,2021,1,0,"Big Ten","Big Ten",315,-420,0,0,0.954545454545455,0.1062,0.240963855421687,0.807692307692308,0.201236144578313,-0.249892307692308,1,0,0,0,0.619047619047619,0.201236144578313,0,0,0.954545454545455,0.0868
"1409",1,401282758,"Iowa","Penn State",0.4433,0,1,0.4499,0,1,0.4861,0,-2.5,41,6,2021,1,0,"Big Ten","Big Ten",-130,110,0,0,0.954545454545455,0.0567,0.565217391304348,0.476190476190476,-0.115317391304348,0.0739095238095239,0,1,0,0,0.884615384615385,0.0739095238095239,0,0,0.954545454545455,0.0139
"1410",1,401282099,"Kentucky","LSU",0.4826,0,1,0.4459,0,1,0.3481,0,-2,50.5,6,2021,1,0,"SEC","SEC",-135,115,0,0,0.954545454545455,0.0174,0.574468085106383,0.465116279069767,-0.128568085106383,0.0889837209302326,0,1,0,0,0.87037037037037,0.0889837209302326,0,0,0.954545454545455,0.1519
"1411",1,401282229,"Liberty","Middle Tennessee",0.5457,1,1,0.9066,1,0,0.477,0,-20,59,6,2021,1,0,"FBS Independents","Conference USA",-1300,725,1,1.90909090909091,0.954545454545455,0.0457000000000001,0.928571428571429,0.121212121212121,-0.0219714285714286,-0.0278121212121212,0,0,0,1,0.538461538461538,-0.0219714285714286,1,1.90909090909091,0.954545454545455,0.023
"1412",0,401282653,"Louisville","Virginia",0.5856,1,0,0.701,1,0,0.5089,1,-2.5,69.5,6,2021,1,0,"ACC","ACC",-135,115,0,0,0.954545454545455,0.0856,0.574468085106383,0.465116279069767,0.126531914893617,-0.166116279069768,1,0,0,0,1.075,0.126531914893617,0,0,0.954545454545455,0.00890000000000002
"1413",0,401282226,"Marshall","Old Dominion",0.4303,0,1,0.8508,1,0,0.3777,0,-21,62.5,6,2021,1,0,"Conference USA","Conference USA",-1400,750,1,1.90909090909091,0.954545454545455,0.0697,0.933333333333333,0.117647058823529,-0.0825333333333333,0.0315529411764706,0,1,0,0,0.535714285714286,0.0315529411764706,1,1.90909090909091,0.954545454545455,0.1223
"1414",1,401286191,"Massachusetts","UConn",0.3636,0,1,0.2235,0,0,0.5524,1,3,57,6,2021,1,0,"FBS Independents","FBS Independents",135,-160,0,0,0.954545454545455,0.1364,0.425531914893617,0.615384615384615,-0.202031914893617,0.161115384615385,0,1,0,0,1.175,0.161115384615385,0,0,0.954545454545455,0.0524
"1415",0,401282101,"Missouri","North Texas",0.3837,0,1,0.8303,1,1,0.4874,0,-18.5,69,6,2021,1,0,"SEC","Conference USA",-1100,650,1,1.90909090909091,0.954545454545455,0.1163,0.916666666666667,0.133333333333333,-0.0863666666666666,0.0363666666666666,0,1,0,0,0.545454545454545,0.0363666666666666,0,0,0.954545454545455,0.0126
"1416",1,401301021,"Navy","SMU",0.3941,0,0,0.2043,0,0,0.4696,0,13.5,56.5,6,2021,1,0,"American Athletic","American Athletic",395,-555,0,0,0.954545454545455,0.1059,0.202020202020202,0.847328244274809,0.00227979797979802,-0.0516282442748092,1,0,0,0,0.59009009009009,0.00227979797979802,1,1.90909090909091,0.954545454545455,0.0304
"1417",0,401310717,"Nevada","New Mexico State",0.4951,0,1,0.878,1,1,0.5234,1,-28.5,65,6,2021,1,0,"Mountain West","FBS Independents",NA,NA,1,1.90909090909091,0.954545454545455,0.00490000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.90909090909091,0.954545454545455,0.0234
"1418",0,401282227,"Southern Miss","UTEP",0.4592,0,0,0.2783,0,0,0.3485,0,1.5,46,6,2021,1,0,"Conference USA","Conference USA",105,-125,1,1.90909090909091,0.954545454545455,0.0407999999999999,0.48780487804878,0.555555555555556,-0.20950487804878,0.166144444444444,0,1,1,1.8,0.9,0.166144444444444,1,1.90909090909091,0.954545454545455,0.1515
"1419",1,401282655,"Syracuse","Wake Forest",0.4556,0,0,0.2125,0,1,0.4513,0,6,58.5,6,2021,1,0,"ACC","ACC",190,-230,0,0,0.954545454545455,0.0444,0.344827586206897,0.696969696969697,-0.132327586206897,0.090530303030303,0,1,1,1.43478260869565,0.717391304347826,0.090530303030303,0,0,0.954545454545455,0.0487
"1420",0,401309871,"USC","Utah",0.3925,0,0,0.3336,0,1,0.5342,1,-3,52.5,6,2021,1,0,"Pac-12","Pac-12",-150,130,1,1.90909090909091,0.954545454545455,0.1075,0.6,0.434782608695652,-0.2664,0.231617391304348,0,1,1,2.3,1.15,0.231617391304348,1,1.90909090909091,0.954545454545455,0.0342
"1421",0,401282104,"Arkansas","Auburn",0.5092,1,0,0.6042,1,1,0.5312,1,-4.5,54.5,7,2021,1,0,"SEC","SEC",-195,165,0,0,0.954545454545455,0.00919999999999999,0.661016949152542,0.377358490566038,-0.0568169491525423,0.0184415094339622,0,1,1,2.65,1.325,0.0184415094339622,1,1.90909090909091,0.954545454545455,0.0312
"1422",1,401287920,"Baylor","BYU",0.4724,0,1,0.7065,1,1,0.451,0,-5.5,52.5,7,2021,1,0,"Big 12","FBS Independents",-210,175,0,0,0.954545454545455,0.0276,0.67741935483871,0.363636363636364,0.0290806451612904,-0.0701363636363637,1,0,1,1.47619047619048,0.738095238095238,0.0290806451612904,0,0,0.954545454545455,0.049
"1423",0,401282658,"Boston College","NC State",0.4027,0,0,0.4327,0,0,0.5167,1,3,51,7,2021,1,0,"ACC","ACC",130,-150,1,1.90909090909091,0.954545454545455,0.0973000000000001,0.434782608695652,0.6,-0.00208260869565219,-0.0327,0,0,0,1,0.833333333333333,-0.00208260869565219,0,0,0.954545454545455,0.0167
"1424",0,401309571,"Buffalo","Ohio",0.5424,1,1,0.6179,1,0,0.3883,0,-7.5,54.5,7,2021,1,0,"Mid-American","Mid-American",-320,260,0,0,0.954545454545455,0.0424,0.761904761904762,0.277777777777778,-0.144004761904762,0.104322222222222,0,1,0,0,0.65625,0.104322222222222,1,1.90909090909091,0.954545454545455,0.1117
"1425",1,401309569,"Central Michigan","Toledo",0.4333,0,1,0.4354,0,0,0.5036,1,5,53,7,2021,1,0,"Mid-American","Mid-American",170,-200,0,0,0.954545454545455,0.0667,0.37037037037037,0.666666666666667,0.0650296296296297,-0.102066666666667,1,0,1,2.7,1.35,0.0650296296296297,0,0,0.954545454545455,0.00360000000000005
"1426",1,401301023,"Cincinnati","UCF",0.4461,0,1,0.902,1,1,0.4425,0,-21.5,56,7,2021,1,0,"American Athletic","American Athletic",-1600,800,0,0,0.954545454545455,0.0538999999999999,0.941176470588235,0.111111111111111,-0.0391764705882353,-0.0131111111111111,0,0,0,1,0.53125,-0.0131111111111111,0,0,0.954545454545455,0.0575
"1427",0,401282105,"Georgia","Kentucky",0.577,1,1,0.8687,1,0,0.5051,1,-21.5,44.5,7,2021,1,0,"SEC","SEC",-1700,850,0,0,0.954545454545455,0.077,0.944444444444444,0.105263157894737,-0.0757444444444444,0.0260368421052631,0,1,0,0,0.529411764705882,0.0260368421052631,0,0,0.954545454545455,0.00509999999999999
"1428",0,401282731,"Indiana","Michigan State",0.3868,0,0,0.205,0,0,0.5414,1,3.5,48.5,7,2021,1,0,"Big Ten","Big Ten",160,-185,1,1.90909090909091,0.954545454545455,0.1132,0.384615384615385,0.649122807017544,-0.179615384615385,0.145877192982456,0,1,1,1.54054054054054,0.77027027027027,0.145877192982456,0,0,0.954545454545455,0.0414
"1429",0,401282760,"Iowa","Purdue",0.4902,0,0,0.6902,1,0,0.5258,1,-11.5,42.5,7,2021,1,0,"Big Ten","Big Ten",-470,345,1,1.90909090909091,0.954545454545455,0.00980000000000003,0.824561403508772,0.224719101123595,-0.134361403508772,0.0850808988764046,0,1,1,4.45,2.225,0.0850808988764046,0,0,0.954545454545455,0.0258
"1430",0,401287921,"Kansas","Texas Tech",0.4755,0,0,0.0934,0,0,0.3489,0,18.5,68.5,7,2021,1,0,"Big 12","Big 12",600,-950,1,1.90909090909091,0.954545454545455,0.0245,0.142857142857143,0.904761904761905,-0.0494571428571428,0.00183809523809519,0,1,1,1.10526315789474,0.552631578947368,0.00183809523809519,1,1.90909090909091,0.954545454545455,0.1511
"1431",1,401301022,"Memphis","Navy",0.4881,0,1,0.8137,1,0,0.434,0,-11,55.5,7,2021,1,0,"American Athletic","American Athletic",-395,300,0,0,0.954545454545455,0.0119,0.797979797979798,0.25,0.015720202020202,-0.0637,1,0,1,1.25316455696203,0.626582278481013,0.015720202020202,1,1.90909090909091,0.954545454545455,0.066
"1432",1,401282796,"Minnesota","Nebraska",0.5468,1,1,0.3704,0,1,0.5722,1,4.5,48.5,7,2021,1,0,"Big Ten","Big Ten",165,-195,1,1.90909090909091,0.954545454545455,0.0468,0.377358490566038,0.661016949152542,-0.00695849056603781,-0.0314169491525423,0,0,0,1,1.325,-0.00695849056603781,1,1.90909090909091,0.954545454545455,0.0722
"1433",0,401282108,"Missouri","Texas A&M",0.6125,1,0,0.4592,0,0,0.4148,0,11.5,59.5,7,2021,1,0,"SEC","SEC",315,-420,0,0,0.954545454545455,0.1125,0.240963855421687,0.807692307692308,0.218236144578313,-0.266892307692308,1,0,0,0,0.619047619047619,0.218236144578313,1,1.90909090909091,0.954545454545455,0.0852
"1434",1,401282807,"Northwestern","Rutgers",0.418,0,1,0.3646,0,0,0.4543,0,2.5,45,7,2021,1,0,"Big Ten","Big Ten",110,-130,0,0,0.954545454545455,0.082,0.476190476190476,0.565217391304348,-0.111590476190476,0.0701826086956522,0,1,0,0,1.05,0.0701826086956522,1,1.90909090909091,0.954545454545455,0.0457
"1435",1,401287923,"Oklahoma","TCU",0.5693,1,1,0.8911,1,1,0.4937,0,-12.5,64.5,7,2021,1,0,"Big 12","Big 12",-565,400,1,1.90909090909091,0.954545454545455,0.0692999999999999,0.849624060150376,0.2,0.0414759398496241,-0.0911,1,0,1,1.17699115044248,0.588495575221239,0.0414759398496241,0,0,0.954545454545455,0.00629999999999997
"1436",0,401282232,"Old Dominion","Western Kentucky",0.5068,1,0,0.1984,0,0,0.4212,0,13.5,66.5,7,2021,1,0,"Conference USA","Conference USA",360,-500,0,0,0.954545454545455,0.00679999999999992,0.217391304347826,0.833333333333333,-0.0189913043478261,-0.0317333333333334,0,0,0,1,0.6,-0.0189913043478261,1,1.90909090909091,0.954545454545455,0.0788
"1437",0,401282109,"South Carolina","Vanderbilt",0.603,1,1,0.9345,1,0,0.4818,0,-18.5,50,7,2021,1,0,"SEC","SEC",-1200,700,0,0,0.954545454545455,0.103,0.923076923076923,0.125,0.0114230769230769,-0.0595,1,0,1,1.08333333333333,0.541666666666667,0.0114230769230769,1,1.90909090909091,0.954545454545455,0.0182
"1438",1,401301024,"South Florida","Tulsa",0.4479,0,0,0.2319,0,1,0.4491,0,7,55.5,7,2021,1,0,"American Athletic","American Athletic",255,-310,0,0,0.954545454545455,0.0521,0.28169014084507,0.75609756097561,-0.0497901408450704,0.0120024390243902,0,1,1,1.32258064516129,0.661290322580645,0.0120024390243902,0,0,0.954545454545455,0.0509
"1439",0,401282234,"Southern Miss","UAB",0.4775,0,0,0.1318,0,0,0.4221,0,17,43.5,7,2021,1,0,"Conference USA","Conference USA",500,-750,1,1.90909090909091,0.954545454545455,0.0225,0.166666666666667,0.882352941176471,-0.0348666666666666,-0.0141529411764706,0,0,0,1,0.566666666666667,-0.0141529411764706,1,1.90909090909091,0.954545454545455,0.0779
"1440",1,401309622,"Texas State","Troy",0.5046,1,0,0.3425,0,1,0.389,0,7.5,48.5,7,2021,1,0,"Sun Belt","Sun Belt",230,-280,1,1.90909090909091,0.954545454545455,0.00459999999999994,0.303030303030303,0.736842105263158,0.039469696969697,-0.0793421052631579,1,0,0,0,0.678571428571429,0.039469696969697,0,0,0.954545454545455,0.111
"1441",0,401310724,"Air Force","San Diego State",0.5287,1,0,0.5524,1,0,0.4384,0,-3,39,8,2021,1,0,"Mountain West","Mountain West",-160,135,0,0,0.954545454545455,0.0286999999999999,0.615384615384615,0.425531914893617,-0.0629846153846154,0.022068085106383,0,1,1,2.35,1.175,0.022068085106383,1,1.90909090909091,0.954545454545455,0.0616
"1442",0,401309575,"Akron","Buffalo",0.3944,0,0,0.3137,0,0,0.4404,0,13.5,58,8,2021,1,0,"Mid-American","Mid-American",340,-460,1,1.90909090909091,0.954545454545455,0.1056,0.227272727272727,0.821428571428571,0.0864272727272727,-0.135128571428571,1,0,0,0,0.608695652173913,0.0864272727272727,1,1.90909090909091,0.954545454545455,0.0596
"1443",1,401282111,"Alabama","Tennessee",0.3843,0,1,0.9184,1,1,0.3657,0,-25.5,68,8,2021,1,0,"SEC","SEC",-5500,1300,0,0,0.954545454545455,0.1157,0.982142857142857,0.0714285714285714,-0.0637428571428571,0.0101714285714286,0,1,0,0,0.509090909090909,0.0101714285714286,0,0,0.954545454545455,0.1343
"1444",1,401309623,"App State","Coastal Carolina",0.5628,1,1,0.4404,0,0,0.4452,0,4.5,60.5,8,2021,1,0,"Sun Belt","Sun Belt",145,-170,1,1.90909090909091,0.954545454545455,0.0628,0.408163265306122,0.62962962962963,0.0322367346938776,-0.0700296296296297,1,0,1,2.45,1.225,0.0322367346938776,1,1.90909090909091,0.954545454545455,0.0548
"1445",1,401309877,"Arizona","Washington",0.6198,1,0,0.1402,0,0,0.4159,0,17,45.5,8,2021,1,0,"Pac-12","Pac-12",600,-950,1,1.90909090909091,0.954545454545455,0.1198,0.142857142857143,0.904761904761905,-0.00265714285714286,-0.0449619047619048,0,0,0,1,0.552631578947368,-0.00265714285714286,1,1.90909090909091,0.954545454545455,0.0841
"1446",1,401309624,"Arkansas State","Louisiana",0.4574,0,0,0.0972,0,0,0.332,0,18,70,8,2021,1,0,"Sun Belt","Sun Belt",625,-1000,0,0,0.954545454545455,0.0426,0.137931034482759,0.909090909090909,-0.0407310344827587,-0.00629090909090901,0,0,0,1,0.55,-0.00629090909090901,1,1.90909090909091,0.954545454545455,0.168
"1447",0,401282662,"Army","Wake Forest",0.6269,1,0,0.599,1,1,0.4315,0,3,54,8,2021,1,0,"FBS Independents","ACC",135,-160,0,0,0.954545454545455,0.1269,0.425531914893617,0.615384615384615,0.173468085106383,-0.214384615384615,1,0,0,0,0.8125,0.173468085106383,0,0,0.954545454545455,0.0685
"1448",0,401308838,"Ball State","Miami (OH)",0.5204,1,0,0.6633,1,0,0.4519,0,-3.5,53,8,2021,1,0,"Mid-American","Mid-American",-180,155,0,0,0.954545454545455,0.0204,0.642857142857143,0.392156862745098,0.0204428571428571,-0.055456862745098,1,0,0,0,1.275,0.0204428571428571,1,1.90909090909091,0.954545454545455,0.0481
"1449",0,401309574,"Bowling Green","Eastern Michigan",0.4302,0,0,0.2472,0,1,0.5556,1,4,50,8,2021,1,0,"Mid-American","Mid-American",150,-175,1,1.90909090909091,0.954545454545455,0.0698,0.4,0.636363636363636,-0.1528,0.116436363636364,0,1,1,1.57142857142857,0.785714285714286,0.116436363636364,1,1.90909090909091,0.954545454545455,0.0556
"1450",1,401309878,"California","Colorado",0.5261,1,1,0.6475,1,0,0.3777,0,-8.5,44,8,2021,1,0,"Pac-12","Pac-12",-350,275,1,1.90909090909091,0.954545454545455,0.0261,0.777777777777778,0.266666666666667,-0.130277777777778,0.0858333333333334,0,1,0,0,0.642857142857143,0.0858333333333334,1,1.90909090909091,0.954545454545455,0.1223
"1451",0,401309577,"Central Michigan","Northern Illinois",0.419,0,0,0.6177,1,1,0.4973,0,-6,56,8,2021,1,0,"Mid-American","Mid-American",-210,175,1,1.90909090909091,0.954545454545455,0.081,0.67741935483871,0.363636363636364,-0.0597193548387096,0.0186636363636363,0,1,1,2.75,1.375,0.0186636363636363,0,0,0.954545454545455,0.00269999999999998
"1452",0,401282235,"Charlotte","Florida Atlantic",0.4998,0,0,0.3057,0,0,0.3777,0,6.5,58,8,2021,1,0,"Conference USA","Conference USA",230,-280,1,1.90909090909091,0.954545454545455,0.000199999999999978,0.303030303030303,0.736842105263158,0.00266969696969693,-0.0425421052631578,1,0,0,0,0.678571428571429,0.00266969696969693,1,1.90909090909091,0.954545454545455,0.1223
"1453",1,401282236,"Florida International","Western Kentucky",0.3634,0,0,0.07,0,0,0.5027,1,16.5,77.5,8,2021,1,0,"Conference USA","Conference USA",525,-800,0,0,0.954545454545455,0.1366,0.16,0.888888888888889,-0.0900000000000001,0.0411111111111112,0,1,1,1.125,0.5625,0.0411111111111112,0,0,0.954545454545455,0.00270000000000004
"1454",1,401282663,"Florida State","Massachusetts",0.599,1,1,0.9414,1,1,0.5105,1,-35.5,59,8,2021,1,0,"ACC","FBS Independents",NA,NA,1,1.90909090909091,0.954545454545455,0.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.90909090909091,0.954545454545455,0.0105
"1455",0,401310727,"Fresno State","Nevada",0.5595,1,1,0.7644,1,1,0.4,0,-3.5,64.5,8,2021,1,0,"Mountain West","Mountain West",-170,145,0,0,0.954545454545455,0.0595,0.62962962962963,0.408163265306122,0.13477037037037,-0.172563265306122,1,0,1,1.58823529411765,0.794117647058824,0.13477037037037,0,0,0.954545454545455,0.1
"1456",1,401309625,"Georgia State","Texas State",0.6258,1,1,0.8251,1,0,0.3659,0,-10.5,58.5,8,2021,1,0,"Sun Belt","Sun Belt",-415,310,1,1.90909090909091,0.954545454545455,0.1258,0.805825242718447,0.24390243902439,0.0192747572815534,-0.0690024390243902,1,0,1,1.24096385542169,0.620481927710843,0.0192747572815534,1,1.90909090909091,0.954545454545455,0.1341
"1457",0,401310728,"Hawai'i","New Mexico State",0.4463,0,1,0.8485,1,1,0.4509,0,-18,62.5,8,2021,1,0,"Mountain West","FBS Independents",-1100,650,1,1.90909090909091,0.954545454545455,0.0537,0.916666666666667,0.133333333333333,-0.0681666666666666,0.0181666666666666,0,1,0,0,0.545454545454545,0.0181666666666666,0,0,0.954545454545455,0.0491
"1458",0,401282730,"Indiana","Ohio State",0.4629,0,0,0.1089,0,1,0.5273,1,21,59,8,2021,1,0,"Big Ten","Big Ten",800,-1600,1,1.90909090909091,0.954545454545455,0.0371,0.111111111111111,0.941176470588235,-0.00221111111111111,-0.0500764705882353,0,0,0,1,0.53125,-0.00221111111111111,1,1.90909090909091,0.954545454545455,0.0273
"1459",0,401287925,"Iowa State","Oklahoma State",0.4907,0,1,0.5534,1,0,0.4183,0,-7,47,8,2021,1,0,"Big 12","Big 12",-260,215,1,1.90909090909091,0.954545454545455,0.00929999999999997,0.722222222222222,0.317460317460317,-0.168822222222222,0.129139682539683,0,1,0,0,0.692307692307692,0.129139682539683,1,1.90909090909091,0.954545454545455,0.0817
"1460",1,401287926,"Kansas","Oklahoma",0.4792,0,0,0.0459000000000001,0,0,0.4417,0,38.5,66.5,8,2021,1,0,"Big 12","Big 12",NA,NA,0,0,0.954545454545455,0.0208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.90909090909091,0.954545454545455,0.0583
"1461",0,401282237,"Louisiana Tech","UTSA",0.4957,0,0,0.3023,0,1,0.4189,0,5.5,59.5,8,2021,1,0,"Conference USA","Conference USA",180,-220,1,1.90909090909091,0.954545454545455,0.00429999999999997,0.357142857142857,0.6875,-0.0548428571428571,0.0102,0,1,1,1.45454545454545,0.727272727272727,0.0102,0,0,0.954545454545455,0.0811
"1462",1,401282665,"Miami","NC State",0.565,1,1,0.409,0,1,0.3839,0,3.5,54.5,8,2021,1,0,"ACC","ACC",140,-165,1,1.90909090909091,0.954545454545455,0.0649999999999999,0.416666666666667,0.622641509433962,-0.00766666666666665,-0.0316415094339623,0,0,0,1,1.2,-0.00766666666666665,0,0,0.954545454545455,0.1161
"1463",1,401282779,"Michigan","Northwestern",0.462,0,1,0.9418,1,0,0.3994,0,-23.5,51,8,2021,1,0,"Big Ten","Big Ten",-2200,1000,0,0,0.954545454545455,0.038,0.956521739130435,0.0909090909090909,-0.0147217391304348,-0.0327090909090909,0,0,0,1,0.522727272727273,-0.0147217391304348,1,1.90909090909091,0.954545454545455,0.1006
"1464",1,401282709,"Notre Dame","USC",0.5842,1,1,0.81,1,0,0.3833,0,-7.5,59.5,8,2021,1,0,"FBS Independents","Pac-12",-270,220,1,1.90909090909091,0.954545454545455,0.0842000000000001,0.72972972972973,0.3125,0.0802702702702703,-0.1225,1,0,1,1.37037037037037,0.685185185185185,0.0802702702702703,1,1.90909090909091,0.954545454545455,0.1167
"1465",1,401309880,"Oregon State","Utah",0.4628,0,1,0.4095,0,1,0.4477,0,3,58,8,2021,1,0,"Pac-12","Pac-12",135,-160,0,0,0.954545454545455,0.0372,0.425531914893617,0.615384615384615,-0.016031914893617,-0.0248846153846154,0,0,0,1,1.175,-0.016031914893617,0,0,0.954545454545455,0.0523
"1466",0,401282821,"Purdue","Wisconsin",0.5617,1,0,0.5369,1,1,0.5626,1,3.5,41,8,2021,1,0,"Big Ten","Big Ten",135,-160,0,0,0.954545454545455,0.0617,0.425531914893617,0.615384615384615,0.111368085106383,-0.152284615384615,1,0,0,0,0.8125,0.111368085106383,1,1.90909090909091,0.954545454545455,0.0626
"1467",1,401301025,"SMU","Tulane",0.6301,1,1,0.9085,1,1,0.4911,0,-14,70.5,8,2021,1,0,"American Athletic","American Athletic",-605,420,1,1.90909090909091,0.954545454545455,0.1301,0.858156028368794,0.192307692307692,0.0503439716312056,-0.100807692307692,1,0,1,1.16528925619835,0.582644628099174,0.0503439716312056,0,0,0.954545454545455,0.00890000000000002
"1468",1,401301029,"South Florida","Temple",0.4815,0,1,0.6093,1,0,0.4697,0,-1.5,55,8,2021,1,0,"American Athletic","American Athletic",-120,110,0,0,0.954545454545455,0.0185,0.545454545454545,0.476190476190476,0.0638454545454545,-0.0854904761904761,1,0,1,1.83333333333333,0.916666666666667,0.0638454545454545,1,1.90909090909091,0.954545454545455,0.0303
"1469",0,401287927,"TCU","West Virginia",0.3889,0,0,0.3802,0,0,0.4424,0,-4.5,58,8,2021,1,0,"Big 12","Big 12",-200,170,1,1.90909090909091,0.954545454545455,0.1111,0.666666666666667,0.37037037037037,-0.286466666666667,0.24942962962963,0,1,1,2.7,1.35,0.24942962962963,1,1.90909090909091,0.954545454545455,0.0576
"1470",1,401309573,"Toledo","Western Michigan",0.5214,1,1,0.4905,0,0,0.5002,1,1.5,54.5,8,2021,1,0,"Mid-American","Mid-American",105,-125,1,1.90909090909091,0.954545454545455,0.0214,0.48780487804878,0.555555555555556,0.00269512195121957,-0.0460555555555556,1,0,1,2.05,1.025,0.00269512195121957,0,0,0.954545454545455,0.000199999999999978
"1471",1,401309628,"App State","UL Monroe",0.4594,0,1,0.9316,1,1,0.3025,0,-27,57.5,9,2021,1,0,"Sun Belt","Sun Belt",-5000,1275,0,0,0.954545454545455,0.0406,0.980392156862745,0.0727272727272727,-0.0487921568627451,-0.00432727272727271,0,0,0,1,0.51,-0.00432727272727271,0,0,0.954545454545455,0.1975
"1472",0,401309885,"Arizona State","Washington State",0.4745,0,0,0.853,1,1,0.4339,0,-16.5,54.5,9,2021,1,0,"Pac-12","Pac-12",-700,475,1,1.90909090909091,0.954545454545455,0.0255,0.875,0.173913043478261,-0.022,-0.0269130434782608,0,0,0,1,2.875,-0.022,0,0,0.954545454545455,0.0661
"1473",1,401282669,"BYU","Virginia",0.5363,1,1,0.7277,1,1,0.5299,1,-2.5,66.5,9,2021,1,0,"FBS Independents","ACC",-130,110,1,1.90909090909091,0.954545454545455,0.0363,0.565217391304348,0.476190476190476,0.162482608695652,-0.203890476190476,1,0,1,1.76923076923077,0.884615384615385,0.162482608695652,1,1.90909090909091,0.954545454545455,0.0299
"1474",1,401287929,"Baylor","Texas",0.6327,1,1,0.7276,1,0,0.6025,1,-2.5,61.5,9,2021,1,0,"Big 12","Big 12",-135,115,1,1.90909090909091,0.954545454545455,0.1327,0.574468085106383,0.465116279069767,0.153131914893617,-0.192716279069767,1,0,1,1.74074074074074,0.87037037037037,0.153131914893617,0,0,0.954545454545455,0.1025
"1475",1,401309882,"California","Oregon State",0.429,0,1,0.3572,0,1,0.4983,0,2,56.5,9,2021,1,0,"Pac-12","Pac-12",105,-125,0,0,0.954545454545455,0.071,0.48780487804878,0.555555555555556,-0.130604878048781,0.0872444444444445,0,1,0,0,1.025,0.0872444444444445,0,0,0.954545454545455,0.00169999999999998
"1476",1,401282670,"Clemson","Florida State",0.4542,0,1,0.7463,1,1,0.5123,1,-9.5,47.5,9,2021,1,0,"ACC","ACC",-360,280,0,0,0.954545454545455,0.0458,0.782608695652174,0.263157894736842,-0.036308695652174,-0.00945789473684205,0,0,0,1,0.638888888888889,-0.00945789473684205,1,1.90909090909091,0.954545454545455,0.0123
"1477",0,401309627,"Coastal Carolina","Troy",0.5104,1,1,0.9027,1,1,0.6142,1,-17,50,9,2021,1,0,"Sun Belt","Sun Belt",-1200,700,0,0,0.954545454545455,0.0104,0.923076923076923,0.125,-0.0203769230769231,-0.0277000000000001,0,0,0,1,0.541666666666667,-0.0203769230769231,1,1.90909090909091,0.954545454545455,0.1142
"1478",1,401301033,"East Carolina","South Florida",0.5001,1,1,0.7435,1,0,0.5288,1,-9.5,55.5,9,2021,1,0,"American Athletic","American Athletic",-360,280,1,1.90909090909091,0.954545454545455,9.9999999999989e-05,0.782608695652174,0.263157894736842,-0.0391086956521739,-0.00665789473684214,0,0,0,1,0.638888888888889,-0.00665789473684214,0,0,0.954545454545455,0.0288
